"Module","Topic","EnglishTerm","Chinese","SimpleEnglish","ChineseExplanation","SourceFile","RawFile","CandidateType"
"09","Planning","get to the airport","鍒拌揪鏈哄満","Reach the airport as the trip goal.","鎶婂埌鏈哄満浣滀负琛岀▼鐩爣銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","airport arrival","鍒拌揪鏈哄満","Reaching the airport after following travel steps.","鎸夋梾琛屾楠ゆ渶缁堟姷杈炬満鍦恒€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","route check","璺嚎妫€鏌?","Inspect the route before deciding how to travel.","鍐冲畾鎬庝箞璧颁箣鍓嶆鏌ヨ矾绾裤€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","check the route","妫€鏌ヨ矾绾?","Look at the route to the airport.","鏌ョ湅鍘绘満鍦虹殑璺嚎銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","call a taxi","鍙嚭绉熻溅","Arrange a taxi as one possible travel action.","鎶婂彨鍑虹杞︿綔涓轰竴涓梾琛屽姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","taxi","鍑虹杞?","A travel option used in the planning analogy.","鏃呰绫绘瘮閲屽彲浠ヤ娇鐢ㄧ殑浜ら€氬伐鍏枫€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","leave home","绂诲紑瀹?","Take the step of starting the trip from home.","浠庡鍑哄彂杩欎釜姝ラ銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","home","瀹?","The starting point in the trip analogy.","鏃呰绫绘瘮涓殑鍑哄彂鐐广€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","confirm the terminal","纭鑸珯妤?","Verify which airport terminal is needed.","妫€鏌ュ簲璇ュ幓鍝釜鑸珯妤笺€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","terminal","鑸珯妤?","The airport detail that may need confirmation.","鏈哄満閲岄渶瑕佺‘璁ょ殑鍏蜂綋鑸珯妤笺€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","traffic","浜ら€氱姸鍐碉紱璺喌","A condition that can affect the travel plan.","浼氬奖鍝嶅嚭琛岃鍒掔殑璺喌銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","terminal change","鑸珯妤煎彉鍖?","A changed terminal that may require plan revision.","鑸珯妤煎彉鍖栧悗鍙兘闇€瑕佹敼璁″垝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","traffic change","璺喌鍙樺寲","A change in traffic that may require a new route or step.","璺喌鍙樺寲鍚庡彲鑳借鎹㈣矾绾挎垨姝ラ銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","trip goal","琛岀▼鐩爣","The desired travel outcome, such as reaching the airport.","鎯宠揪鎴愮殑鏃呰缁撴灉锛屼緥濡傚埌杈炬満鍦恒€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","possible steps","鍙兘姝ラ","Actions that could be taken to reach the goal.","涓鸿揪鍒扮洰鏍囧彲浠ヨ€冭檻閲囧彇鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","travel assistant","鏃呰鍔╂墜","An everyday system that plans how to get to the airport on time.","甯姪瀹夋帓鍑嗘椂鍒版満鍦虹殑绯荤粺銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","get to the airport on time","鎸夋椂鍒版満鍦?","Reach the airport before the needed time.","鍦ㄩ渶瑕佺殑鏃堕棿鍓嶆姷杈炬満鍦恒€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","on time","鎸夋椂","At or before the required time.","鍦ㄨ瀹氭椂闂村埌杈炬垨瀹屾垚銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","travel assistant system","鏃呰鍔╂墜绯荤粺","A system that checks travel facts and proposes actions.","妫€鏌ュ嚭琛屼俊鎭苟鎻愬嚭鍔ㄤ綔鐨勭郴缁熴€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","route and traffic","璺嚎鍜屼氦閫氱姸鍐?","Travel information used to choose a route.","鐢ㄦ潵閫夋嫨璺嚎鐨勫嚭琛屼俊鎭€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","terminal details","鑸珯妤艰鎯?","Information about which terminal is needed.","鍏充簬搴斿幓鍝釜鑸珯妤肩殑淇℃伅銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","travel action sequence","鍑鸿鍔ㄤ綔搴忓垪","An ordered set of actions for the trip.","涓烘梾琛屽畨鎺掔殑涓€涓叉湁椤哄簭鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","research agent","鐮旂┒鏅鸿兘浣?","An agent that plans searches and gathers evidence for a research task.","浼氳鍒掓悳绱€佹敹闆嗚瘉鎹潵瀹屾垚鐮旂┒浠诲姟鐨勬櫤鑳戒綋銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","research","鐮旂┒","Work that gathers information to answer a question or compare items.","涓哄洖绛旈棶棰樻垨姣旇緝瀵硅薄鑰屾敹闆嗕俊鎭殑宸ヤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","research task","鐮旂┒浠诲姟","A task requiring searches, evidence, and a conclusion.","闇€瑕佹悳绱€佽瘉鎹拰缁撹鐨勪换鍔°€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","compare products","姣旇緝浜у搧","Examine several products to identify their differences.","鏌ョ湅澶氫釜浜у搧骞舵壘鍑哄樊寮傘€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","several products","澶氫釜浜у搧","More than one product considered in a comparison.","姣旇緝涓秹鍙婄殑涓嶆涓€涓骇鍝併€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","product comparison","浜у搧姣旇緝","A comparison of several products.","瀵瑰涓骇鍝佽繘琛岀殑姣旇緝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","plan searches","瑙勫垝鎼滅储","Decide which searches to perform for the research.","鍐冲畾鐮旂┒鏃惰杩涜鍝簺鎼滅储銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","search","鎼滅储","Look for information relevant to the task.","鏌ユ壘鍜屼换鍔℃湁鍏崇殑淇℃伅銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","searches","鎼滅储娲诲姩","Multiple information-seeking actions.","澶氭鏌ユ壘淇℃伅鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","search query","鎼滅储鏌ヨ锛涙煡璇㈣瘝","The terms or request sent to a search system.","鍙戠粰鎼滅储绯荤粺鐨勮瘝璇垨璇锋眰銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","query","鏌ヨ锛涙绱㈤棶棰?","A request for information.","璇锋眰绯荤粺鏌ユ壘淇℃伅鐨勫唴瀹广€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","revise queries","淇敼鏌ヨ","Change searches when the first searches do not provide enough information.","绗竴娆℃悳绱笉澶熸椂鏀瑰啓鎼滅储鍐呭銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","missing information","缂哄け淇℃伅","Information needed for the task but not yet found.","浠诲姟闇€瑕佷絾杩樻病鏈夋壘鍒扮殑淇℃伅銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","gather evidence","鏀堕泦璇佹嵁","Collect information that supports a comparison or conclusion.","鏀堕泦鑳芥敮鎸佹瘮杈冩垨缁撹鐨勪俊鎭€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","evidence","璇佹嵁","Information used to support a conclusion.","鐢ㄦ潵鏀寔缁撹鐨勪俊鎭€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","sourced comparison","鏈夋潵婧愮殑姣旇緝","A comparison backed by identified sources.","鏍囨槑淇℃伅鏉ユ簮銆佸彲浠ヨ拷婧殑姣旇緝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","source","鏉ユ簮","A place or document from which research information comes.","鐮旂┒淇℃伅鏉ヨ嚜鐨勫湴鏂规垨鏂囨。銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","sources","淇℃伅鏉ユ簮","The sources used to support a comparison.","鐢ㄦ潵鏀寔姣旇緝鐨勫涓俊鎭潵婧愩€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","source-backed comparison","鏈夋潵婧愭敮鎸佺殑姣旇緝","A comparison supported by evidence from sources.","鏈夋潵婧愯瘉鎹敮鎸佺殑浜у搧姣旇緝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","research output","鐮旂┒杈撳嚭","The comparison or other result produced by the research agent.","鐮旂┒鏅鸿兘浣撲骇鍑虹殑姣旇緝鎴栧叾浠栫粨鏋溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","human input","浜虹殑杈撳叆","Information, judgment, or direction requested from a person.","绯荤粺鍚戜汉璇锋眰鐨勪俊鎭€佸垽鏂垨鎸囩ず銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","request for human input","璇锋眰浜烘彁渚涜緭鍏?","A request for a person to supply information or make a judgment.","璇蜂汉琛ュ厖淇℃伅鎴栧仛鍒ゆ柇銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","human","浜猴紱浜哄伐鍙備笌鑰?","A person who may provide input or review.","鍙互鎻愪緵淇℃伅鎴栨鏌ョ粨鏋滅殑浜恒€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","agent output","鏅鸿兘浣撹緭鍑?","The result produced by an agent after planning and acting.","鏅鸿兘浣撹鍒掑拰琛屽姩鍚庝骇鐢熺殑缁撴灉銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","output","杈撳嚭锛涗骇鍑?","The result returned by a system.","绯荤粺杩斿洖鐨勭粨鏋溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","result of research","鐮旂┒缁撴灉","The information or comparison produced by research.","鐮旂┒瀹屾垚鍚庡緱鍒扮殑淇℃伅鎴栨瘮杈冦€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","definition","瀹氫箟","An explanation of what a concept means.","璇存槑涓€涓蹇垫槸浠€涔堟剰鎬濄€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planning definition","瑙勫垝瀹氫箟","Planning is deciding what steps or actions an agent should take to complete a goal.","瑙勫垝灏辨槸鍐冲畾鏅鸿兘浣撲负瀹屾垚鐩爣瑕侀噰鍙栧摢浜涙楠ゆ垨鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","action selection","鍔ㄤ綔閫夋嫨","Choosing which action to take next.","閫夋嫨鎺ヤ笅鏉ヨ鎵ц鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","next-action selection","涓嬩竴鍔ㄤ綔閫夋嫨","Selecting an immediate action from the current state.","鏍规嵁褰撳墠鐘舵€侀€夊嚭鐪间笅瑕佸仛鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","step selection","姝ラ閫夋嫨","Choosing one or more steps for the task.","涓轰换鍔￠€夋嫨涓€涓垨澶氫釜姝ラ銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","plan construction","璁″垝鏋勫缓","Forming a sequence of actions for a goal.","涓虹洰鏍囩粍缁囧嚭涓€涓插姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","plan execution","璁″垝鎵ц","Carrying out the actions in a plan.","瀹為檯鎵ц璁″垝涓殑鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","action execution","鍔ㄤ綔鎵ц","Performing the selected action.","鎶婇€変腑鐨勫姩浣滅湡姝ｅ仛鍑烘潵銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","feedback","鍙嶉","Information from an action that helps guide the next decision.","鍔ㄤ綔杩斿洖銆佽兘甯姪鍐冲畾涓嬩竴姝ョ殑淇℃伅銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","feedback loop","鍙嶉寰幆","Repeatedly use results to decide whether and how to continue.","鍙嶅鍒╃敤缁撴灉鍐冲畾鏄惁缁х画浠ュ強鎬庝箞缁х画銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","decision cycle","鍐崇瓥寰幆","A cycle of deciding, acting, observing, and deciding again.","鍐冲畾銆佽鍔ㄣ€佽瀵熷悗鍐嶆鍐冲畾鐨勫惊鐜€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","agent loop","鏅鸿兘浣撳惊鐜?","A repeated pattern connecting decisions, actions, observations, and stopping.","鎶婂喅绛栥€佸姩浣溿€佽瀵熷拰鍋滄鍙嶅杩炴帴璧锋潵鐨勫惊鐜€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","loop","寰幆","A repeated sequence of system steps.","绯荤粺姝ラ涓嶆柇閲嶅鐨勮繃绋嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","act","琛屽姩","Perform the action chosen by the agent.","鎵ц鏅鸿兘浣撻€変腑鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","action phase","鍔ㄤ綔闃舵","The part of the process in which the system takes an action.","绯荤粺瀹為檯閲囧彇鍔ㄤ綔鐨勯樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","observation phase","瑙傚療闃舵","The part of the process in which the system checks the result.","绯荤粺妫€鏌ュ姩浣滅粨鏋滅殑闃舵銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","revision phase","淇闃舵","The part of the process in which the plan is changed if needed.","闇€瑕佹椂淇敼璁″垝鐨勯樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planning phase","瑙勫垝闃舵","The part of the process in which steps or the next action are chosen.","閫夋嫨姝ラ鎴栦笅涓€鍔ㄤ綔鐨勯樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","five-step process","浜旀杩囩▼","The page鈥檚 sequence from goal through observation and revision or stopping.","椤甸潰浠庣洰鏍囧埌瑙傚療銆佷慨璁㈡垨鍋滄鐨勪簲姝ユ祦绋嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","process flow","娴佺▼锛涙祦绋嬪浘","A sequence showing how planning and action proceed.","灞曠ず瑙勫垝鍜岃鍔ㄥ浣曡繘琛岀殑椤哄簭銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","workflow","宸ヤ綔娴侊紱宸ヤ綔娴佺▼","A connected sequence of task activities.","鐩镐簰杩炴帴鐨勪竴涓蹭换鍔℃椿鍔ㄣ€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","agent workflow","鏅鸿兘浣撳伐浣滄祦","The connected process an agent follows to complete a task.","鏅鸿兘浣撲负瀹屾垚浠诲姟鑰岀粡鍘嗙殑杩炵画杩囩▼銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","task flow","浠诲姟娴佺▼","The sequence of steps used to handle a task.","澶勭悊浠诲姟鏃堕噰鐢ㄧ殑姝ラ椤哄簭銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","process node","娴佺▼鑺傜偣","One named stage in a process.","娴佺▼涓竴涓湁鍚嶇О鐨勯樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Goal node","Goal 鑺傜偣锛涚洰鏍囪妭鐐?","The process stage that identifies the objective.","鐢ㄦ潵鏄庣‘鐩爣鐨勬祦绋嬮樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Current state node","Current state 鑺傜偣锛涘綋鍓嶇姸鎬佽妭鐐?","The process stage that checks what is known.","鐢ㄦ潵妫€鏌ュ凡鐭ユ儏鍐电殑娴佺▼闃舵銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Next step node","Next step 鑺傜偣锛涗笅涓€姝ヨ妭鐐?","The process stage that chooses an action or plan.","鐢ㄦ潵閫夋嫨鍔ㄤ綔鎴栬鍒掔殑娴佺▼闃舵銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Act node","Act 鑺傜偣锛涜鍔ㄨ妭鐐?","The process stage that takes the action.","鐢ㄦ潵鐪熸閲囧彇鍔ㄤ綔鐨勬祦绋嬮樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Observe and revise node","Observe and revise 鑺傜偣锛涜瀵熷拰淇鑺傜偣","The process stage that uses results to continue, change, or stop.","鐢ㄧ粨鏋滃喅瀹氱户缁€佹敼鍙樻柟鍚戞垨鍋滄鐨勯樁娈点€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Step 1 路 Goal","绗竴姝ヂ风洰鏍?","Understand the objective.","鍏堝紕娓呰瀹屾垚浠€涔堛€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","understand the objective","鐞嗚В鐩爣","Identify what the agent needs to complete.","鏄庣‘鏅鸿兘浣撻渶瑕佸畬鎴愮殑浜嬫儏銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","identify what needs to be completed","纭闇€瑕佸畬鎴愮殑鍐呭","Determine the task outcome.","鎵惧嚭浠诲姟鏈€缁堣瀹屾垚鐨勭粨鏋溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Step 2 路 Current state","绗簩姝ヂ峰綋鍓嶇姸鎬?","Check what is known.","妫€鏌ョ洰鍓嶅凡缁忕煡閬撲粈涔堛€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","check what is known","妫€鏌ュ凡鐭ュ唴瀹?","Review current information before acting.","琛屽姩鍓嶅洖椤惧綋鍓嶄俊鎭€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","review available tools","鏌ョ湅鍙敤宸ュ叿","Check which tools can be used.","鐪嬬湅鏈夊摢浜涘伐鍏峰彲浠ョ敤銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","review constraints","鏌ョ湅绾︽潫","Check the limits that apply to the task.","妫€鏌ヤ换鍔″彈鍒板摢浜涢檺鍒躲€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Step 3 路 Next step","绗笁姝ヂ蜂笅涓€姝?","Choose an action or plan.","閫夋嫨涓€涓姩浣滄垨璁″垝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","choose an action or plan","閫夋嫨鍔ㄤ綔鎴栬鍒?","Select one next action or outline several actions.","閫夋嫨涓嬩竴姝ワ紝鎴栧垪鍑哄嚑姝ヨ鍒掋€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","useful action","鏈夌敤鐨勫姩浣?","An action likely to move the task toward its goal.","鍙兘鎺ㄥ姩浠诲姟鎺ヨ繎鐩爣鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","outline several actions","鍒楀嚭澶氫釜鍔ㄤ綔","Describe several planned actions in order.","鎸夐『搴忓啓鍑哄涓鍒掑姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","several actions","澶氫釜鍔ㄤ綔","More than one action in a possible plan.","涓€涓彲鑳借鍒掍腑鐨勪笉姝竴涓姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Step 4 路 Act","绗洓姝ヂ疯鍔?","Take the action.","鎵ц鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","take the action","鎵ц鍔ㄤ綔","Perform the selected step.","鐪熸鍋氬嚭閫夊畾鐨勬楠ゃ€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","approved tool","鑾峰噯宸ュ叿","A tool the agent is allowed to use.","绯荤粺鍏佽鏅鸿兘浣撲娇鐢ㄧ殑宸ュ叿銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","use an approved tool","浣跨敤鑾峰噯宸ュ叿","Perform work through a permitted tool.","閫氳繃鑾峰噯宸ュ叿鏉ュ仛浜嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","produce the next result","浜х敓涓嬩竴缁撴灉","Generate the result that follows the action.","浜х敓杩欎竴姝ヤ箣鍚庣殑鏂扮粨鏋溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","next result","涓嬩竴缁撴灉","The result available after the current action.","褰撳墠鍔ㄤ綔瀹屾垚鍚庡緱鍒扮殑缁撴灉銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","Step 5 路 Observe and revise","绗簲姝ヂ疯瀵熷拰淇","Continue or change course using the result.","鏍规嵁缁撴灉缁х画鎴栨敼鍙樻柟鍚戙€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","continue or change course","缁х画鎴栨敼鍙樻柟鍚?","Keep the plan or adopt a different one.","淇濇寔鍘熻鍒掞紝鎴栬€呮崲涓€鏉¤矾绾裤€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","use the result to continue","浣跨敤缁撴灉缁х画","Use feedback to take the next step.","鏍规嵁鍙嶉缁х画鍋氫笅涓€姝ャ€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","revise the plan or stop","淇璁″垝鎴栧仠姝?","Update the plan when needed or end the process.","闇€瑕佹椂鏀硅鍒掞紝鎴栬€呯粨鏉熸祦绋嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","stop the process","鍋滄娴佺▼","End further planning and action.","涓嶅啀缁х画瑙勫垝鍜岃鍔ㄣ€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","approved action","鑾峰噯鍔ㄤ綔","An action allowed by the system or application.","绯荤粺鎴栧簲鐢ㄥ厑璁告墽琛岀殑鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","permitted action","琚厑璁哥殑鍔ㄤ綔","An action inside the allowed set.","灞炰簬鍏佽鑼冨洿鍐呯殑鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","allowed action","鍏佽鐨勫姩浣?","An action the agent may take.","鏅鸿兘浣撳彲浠ユ墽琛岀殑鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","action choice","鍔ㄤ綔閫夋嫨","The selected action among possible actions.","浠庡彲鑳藉姩浣滀腑閫夊嚭鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","action or plan","鍔ㄤ綔鎴栬鍒?","Either one immediate action or multiple planned actions.","鍙互鏄溂涓嬩竴姝ワ紝涔熷彲浠ユ槸澶氭瀹夋帓銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","next action","涓嬩竴鍔ㄤ綔","The action selected after considering the current state.","鐪嬭繃褰撳墠鐘舵€佸悗閫夊嚭鐨勪笅涓€姝ュ姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planned action","璁″垝鍔ㄤ綔","An action included in a proposed sequence.","琚斁杩涜鍒掓楠や腑鐨勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","action sequence","鍔ㄤ綔搴忓垪","An ordered set of actions.","鎸夐『搴忔帓鍒楃殑涓€缁勫姩浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","sequence of actions","涓€绯诲垪鍔ㄤ綔","Several actions connected in an order.","鎸夊厛鍚庤繛鎺ヨ捣鏉ョ殑澶氫釜鍔ㄤ綔銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","predefined sequence","棰勫畾涔夊簭鍒?","A sequence specified in advance.","浜嬪厛瑙勫畾濂界殑姝ラ椤哄簭銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","fixed workflow","鍥哄畾宸ヤ綔娴?","A workflow that follows a predefined sequence.","鎸変簨鍏堣瀹氱殑椤哄簭鎵ц鐨勬祦绋嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","dynamic workflow","鍔ㄦ€佸伐浣滄祦","A workflow that can change as the state or results change.","浼氭牴鎹姸鎬佹垨缁撴灉鍙樺寲鐨勬祦绋嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","state-dependent planning","渚濊禆鐘舵€佺殑瑙勫垝","Planning that uses the current state to choose actions.","鏍规嵁褰撳墠鐘舵€侀€夋嫨鍔ㄤ綔鐨勮鍒掋€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","result-dependent planning","渚濊禆缁撴灉鐨勮鍒?","Planning that changes after seeing action results.","鐪嬪埌鍔ㄤ綔缁撴灉鍚庝細鏀瑰彉鐨勮鍒掋€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","replanning","閲嶆柊瑙勫垝","Make a new plan after conditions or observations change.","鎯呭喌鎴栬瀵熺粨鏋滃彉鍖栧悗閲嶆柊鍋氳鍒掋€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","course correction","鏂瑰悜淇","Change the next steps when the current route no longer works.","鍘熻矾绾夸笉鍚堥€傛椂璋冩暣鍚庣画姝ラ銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","adapt to the current state","閫傚簲褰撳墠鐘舵€?","Change decisions to fit what is currently known.","鏍规嵁褰撳墠宸茬煡鎯呭喌璋冩暣鍐冲畾銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","adapt to results","鏍规嵁缁撴灉璋冩暣","Change the plan based on what happened.","鎸夊疄闄呭彂鐢熺殑缁撴灉淇敼璁″垝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","current-state decision","褰撳墠鐘舵€佸喅绛?","A decision made using the information available now.","鏍规嵁姝ゅ埢淇℃伅鍋氬嚭鐨勫喅瀹氥€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","plan update","璁″垝鏇存柊","A change to the steps after new information appears.","鏈夋柊淇℃伅鍚庡姝ラ鐨勪慨鏀广€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planning under change","鍙樺寲鏉′欢涓嬬殑瑙勫垝","Planning while the situation may change.","鍦ㄦ儏鍐靛彲鑳藉彉鍖栨椂杩涜瑙勫垝銆?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","reasoning","鎺ㄧ悊","Work through information to reach a conclusion.","澶勭悊淇℃伅骞跺緱鍑虹粨璁恒€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planning versus reasoning","瑙勫垝涓庢帹鐞嗙殑鍖哄埆","Planning decides actions or their order; reasoning works through information toward a conclusion.","瑙勫垝鍐冲畾鍋氫粈涔堝強椤哄簭锛屾帹鐞嗗鐞嗕俊鎭緱鍒扮粨璁恒€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","reasoning process","鎺ㄧ悊杩囩▼","The process of working through information.","閫愭澶勭悊淇℃伅鐨勮繃绋嬨€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","conclusion","缁撹","A result reached by working through information.","閫氳繃澶勭悊淇℃伅寰楀嚭鐨勭粨鏋溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planning is not reasoning","瑙勫垝涓嶆槸鎺ㄧ悊","Planning and reasoning are related but perform different roles.","瑙勫垝鍜屾帹鐞嗘湁鍏筹紝浣嗘壙鎷呬笉鍚屽伐浣溿€?","09-planning.html","09-planning.md","Main Candidate"
"09","Planning","planning versus agent loop","瑙勫垝涓庢櫤鑳戒綋寰幆鐨勫尯鍒?","Planning is one part of deciding; an agent loop connects decisions, actions, observations, and stopping.","瑙勫垝鍙槸鍐冲畾鐨勪竴閮ㄥ垎锛屾櫤鑳戒綋寰幆杩樿繛鎺ヨ鍔ㄣ€佽瀵熷拰鍋滄銆?","09-planning.html","09-planning.md","Main Candidate"
